Jan 31, 2018,STL,60,STJOE,59,L,-3.5,L,135.0,U
Jan 27, 2018,STJOE,56,PENN,67,L,-1.0,L,144.0,U
Jan 24, 2018,STJOE,67,STBON,70,L,-7.0,W,150.5,U
Jan 20, 2018,FORDM,46,STJOE,68,W,-11.0,W,136.5,U
Jan 17, 2018,DAYTN,65,STJOE,81,W,-1.5,W,148.0,U
Jan 14, 2018,STJOE,69,UMASS,72,L,-2.5,L,146.0,U
Jan 10, 2018,STJOE,79,GMASN,81,L,+4.0,L,146.5,O
Jan 6, 2018,STBON,78,STJOE,85,W,+3.0,W,147.0,O
Jan 3, 2018,VACOM,81,STJOE,87,W,+1.0,W,153.5,O
Jan 31, 2017,DAVID,75,STJOE,60,L,+4.5,L,138.0,U
Jan 28, 2017,LASAL,72,STJOE,73,W,-1.0,P,144.0,O
Jan 24, 2017,STJOE,63,STBON,67,L,-10.0,W,144.0,U
Jan 21, 2017,STJOE,78,PENN,71,W,+2.5,W,133.0,O
Jan 18, 2017,STJOE,57,UMASS,62,L,-6.5,W,146.0,U
Jan 14, 2017,RICHM,70,STJOE,66,L,-2.0,L,143.5,U
Jan 10, 2017,GMASN,75,STJOE,67,L,-4.0,L,141.0,O
Jan 7, 2017,STJOE,70,FORDM,55,W,0.0,W,132.0,U
Jan 3, 2017,STJOE,58,RHODEI,88,L,-13.5,L,134.5,O
Jan 30, 2016,STJOE,64,RHODEI,55,W,-3.5,W,139.0,U
Jan 27, 2016,UMASS,70,STJOE,78,W,-12.5,L,152.5,U
Jan 24, 2016,STJOE,69,LASAL,48,W,+10.5,W,137.0,U
Jan 20, 2016,STJOE,75,PENN,60,W,+11.0,W,142.5,U
Jan 16, 2016,FORDM,55,STJOE,80,W,-10.0,W,147.0,U
Jan 13, 2016,STJOE,87,GMASN,73,W,+5.0,W,134.0,O
Jan 10, 2016,RHODEI,67,STJOE,72,W,-3.0,W,140.5,U
Jan 5, 2016,VACOM,85,STJOE,82,L,-1.0,L,144.0,O
Jan 2, 2016,STJOE,77,RICHM,73,W,-4.5,W,147.0,O
Jan 31, 2015,DAVID,70,STJOE,75,W,+3.0,W,139.0,O
Jan 27, 2015,STJOE,48,LASAL,53,L,-5.0,P,125.0,U
Jan 24, 2015,STJOE,52,PENN,56,L,+4.5,L,126.5,U
