Mar 8, 2018,CALPO,53,SABAR,75,L,-10.0,L,139.5,U
Mar 3, 2018,CALPO,61,SABAR,86,L,-12.5,L,141.5,O
Mar 1, 2018,CALPO,63,UCRIV,72,L,-4.0,L,134.5,O
Mar 9, 2017,CALPO,55,UCDAV,66,L,-4.0,L,133.0,U
Mar 4, 2017,SABAR,57,CALPO,44,L,-9.5,L,129.0,U
Mar 2, 2017,CSNOR,70,CALPO,76,W,-3.0,W,156.0,U
Mar 10, 2016,CALPO,64,UCI,84,L,-6.0,L,138.0,O
Mar 5, 2016,CALPO,50,SABAR,69,L,-6.0,L,140.0,U
Mar 3, 2016,CALPO,62,UCI,72,L,-8.5,L,140.5,U
Mar 12, 2015,CALPO,50,SABAR,54,L,-5.5,W,117.5,U
Mar 7, 2015,CALPO,56,SABAR,64,L,-7.0,L,120.0,P
Mar 21, 2014,CALPO,37,WICHI,64,L,-17.0,L,125.5,U
Mar 19, 2014,CALPO,81,TEXSO,69,W,+3.5,W,129.5,O
Mar 15, 2014,CALPO,61,CSNOR,59,W,+3.5,L,133.5,U
Mar 14, 2014,CALPO,61,UCI,58,W,-7.0,W,116.0,O
Mar 13, 2014,CALPO,69,SABAR,38,W,-7.0,W,122.5,U
Mar 8, 2014,SABAR,71,CALPO,55,L,+2.5,L,122.5,O
Mar 1, 2014,CALPO,48,UCI,55,L,-8.5,W,122.5,U
Mar 20, 2013,CALPO,43,WEBER,85,L,-7.0,L,130.0,U
Mar 15, 2013,CALPO,53,PACIF,55,L,-2.5,W,118.5,U
Mar 14, 2013,UCDAV,41,CALPO,64,W,-3.5,W,129.0,U
Mar 9, 2013,FULLR,60,CALPO,62,W,-9.5,L,141.5,U
Mar 7, 2013,UCRIV,62,CALPO,68,W,-13.0,L,114.5,O
Mar 2, 2013,CALPO,64,HAWAI,61,W,-3.0,W,137.5,U
Mar 9, 2012,CALPO,52,SABAR,64,L,-5.5,L,124.5,U
Mar 8, 2012,UCRIV,54,CALPO,66,W,-6.5,W,111.5,O
Mar 3, 2012,PACIF,38,CALPO,67,W,-8.5,W,125.0,U
Mar 1, 2012,UCDAV,56,CALPO,69,W,-16.0,L,132.0,U
Mar 10, 2011,UCRIV,70,CALPO,66,L,-6.0,L,114.0,O
Mar 5, 2011,CALPO,43,SABAR,49,L,-6.0,P,120.0,U
