Mar 5, 2018,AKRON,79,WMICH,78,L,-8.0,L,144.5,O
Mar 3, 2018,WMICH,71,CMICH,84,L,0.0,L,146.5,O
Mar 9, 2017,WMICH,63,BALL,66,L,+2.0,L,148.5,U
Mar 6, 2017,MIAOH,61,WMICH,65,W,-11.5,L,138.5,U
Mar 3, 2017,CMICH,80,WMICH,88,W,-10.0,L,172.5,U
Mar 7, 2016,WMICH,50,N.ILL,56,L,-4.0,L,141.0,U
Mar 4, 2016,WMICH,91,CMICH,82,W,-7.0,W,147.5,O
Mar 1, 2016,TOLDO,64,WMICH,70,W,+3.5,W,148.5,U
Mar 18, 2015,CLEST,86,WMICH,57,L,+1.0,L,140.5,O
Mar 11, 2015,AKRON,58,WMICH,45,L,+2.0,L,135.0,U
Mar 9, 2015,OHIO,74,WMICH,82,W,-9.5,L,141.5,O
Mar 6, 2015,CMICH,62,WMICH,74,W,+1.0,W,141.5,U
Mar 3, 2015,WMICH,63,N.ILL,65,L,-1.5,L,134.0,U
Mar 20, 2014,WMICH,53,SYRA,77,L,-13.0,L,127.5,O
Mar 15, 2014,TOLDO,77,WMICH,98,W,+3.0,W,146.0,O
Mar 14, 2014,AKRON,60,WMICH,64,W,+2.5,W,134.5,U
Mar 7, 2014,WMICH,78,CMICH,64,W,+5.0,W,143.5,U
Mar 4, 2014,N.ILL,56,WMICH,61,W,-8.5,L,129.0,U
Mar 1, 2014,WMICH,85,TOLDO,96,L,-6.0,L,149.5,O
Mar 27, 2013,WMICH,52,GMASN,62,L,-5.5,L,140.0,U
Mar 25, 2013,WMICH,75,WYOM,67,W,-6.0,W,128.0,O
Mar 20, 2013,ND.ST,71,WMICH,72,W,+1.0,W,127.0,O
Mar 15, 2013,WMICH,63,OHIO,74,L,-8.0,L,133.5,O
Mar 14, 2013,EMICH,55,WMICH,70,W,-6.5,W,112.0,O
Mar 9, 2013,CMICH,68,WMICH,71,W,-11.0,L,138.5,O
Mar 5, 2013,BALL,89,WMICH,85,L,-9.5,L,129.0,O
Mar 2, 2013,WMICH,49,EMICH,50,L,+3.0,L,113.5,U
Mar 8, 2012,WMICH,72,KENT,76,L,-5.0,W,136.5,O
Mar 7, 2012,N.ILL,54,WMICH,71,W,-10.5,W,124.0,O
Mar 5, 2012,BALL,63,WMICH,69,W,-3.0,W,128.0,O
