Mar 8, 2018,TEXAS,69,TEXTK,73,L,-6.5,W,129.5,O
Mar 7, 2018,IOWAS,64,TEXAS,68,W,-5.0,L,138.5,U
Mar 3, 2018,W.VA,79,TEXAS,87,W,+5.5,W,137.0,O
Mar 9, 2017,TEXAS,53,W.VA,63,L,-10.5,W,137.5,U
Mar 8, 2017,TEXAS,61,TEXTK,52,W,-5.0,W,129.5,U
Mar 4, 2017,BAYLR,75,TEXAS,64,L,+5.5,L,130.0,O
Mar 1, 2017,TEXAS,57,TEXTK,67,L,-8.0,L,131.0,U
Mar 18, 2016,NIOWA,75,TEXAS,72,L,-3.5,L,126.0,O
Mar 10, 2016,BAYLR,75,TEXAS,61,L,+3.0,L,137.5,U
Mar 4, 2016,TEXAS,62,OKST,50,W,+5.5,W,128.5,U
Mar 19, 2015,TEXAS,48,BUTLR,56,L,+2.5,L,123.5,U
Mar 12, 2015,IOWAS,69,TEXAS,67,L,+2.0,P,145.5,U
Mar 11, 2015,TEXTK,53,TEXAS,65,W,-11.0,W,122.0,U
Mar 7, 2015,KANST,49,TEXAS,62,W,-10.0,W,123.5,U
Mar 2, 2015,BAYLR,59,TEXAS,61,W,-4.0,L,128.5,U
Mar 22, 2014,TEXAS,65,MICH,79,L,-4.5,L,141.0,O
Mar 20, 2014,ARZST,85,TEXAS,87,W,-2.0,P,139.5,O
Mar 14, 2014,BAYLR,86,TEXAS,69,L,+1.5,L,138.5,O
Mar 13, 2014,W.VA,49,TEXAS,66,W,-3.5,W,150.5,U
Mar 8, 2014,TEXAS,53,TEXTK,59,L,+1.5,L,134.0,U
Mar 5, 2014,TCU,54,TEXAS,66,W,-17.0,L,137.5,U
Mar 1, 2014,TEXAS,65,OKLA,77,L,-4.5,L,158.5,U
Mar 20, 2013,TEXAS,72,HOUST,73,L,+3.0,L,151.0,U
Mar 14, 2013,TEXAS,49,KANST,66,L,-7.5,L,129.0,U
Mar 13, 2013,TCU,57,TEXAS,70,W,-11.0,W,117.0,O
Mar 9, 2013,TEXAS,71,TEXTK,69,W,+6.0,L,135.0,O
Mar 4, 2013,BAYLR,70,TEXAS,79,W,+1.0,W,139.0,O
Mar 2, 2013,TEXAS,65,OKST,78,L,-13.0,P,132.0,O
Mar 16, 2012,TEXAS,59,CINCY,65,L,-3.5,L,129.5,U
Mar 9, 2012,TEXAS,67,MIZZU,81,L,-5.5,L,144.5,O
