Mar 8, 2018,GA,62,MIZZU,60,L,-3.0,L,131.0,U
Mar 3, 2018,ARK,67,MIZZU,77,W,-3.5,W,148.5,U
Mar 9, 2017,MIZZU,74,MISS,86,L,-7.0,L,144.0,O
Mar 8, 2017,MIZZU,86,AUBRN,83,W,-7.0,W,153.5,O
Mar 4, 2017,MIZZU,78,AUBRN,89,L,-8.5,L,155.0,O
Mar 5, 2016,FLA,82,MIZZU,72,L,+7.5,L,143.5,O
Mar 1, 2016,MIZZU,71,LSU,80,L,-13.5,W,155.0,U
Mar 11, 2015,MIZZU,54,S.CAR,63,L,-8.0,L,120.5,U
Mar 7, 2015,MIZZU,43,MISST,52,L,-6.0,L,124.5,U
Mar 3, 2015,AUBRN,61,MIZZU,63,W,-5.0,L,135.5,U
Mar 23, 2014,S.MISS,71,MIZZU,63,L,-4.5,L,144.5,U
Mar 18, 2014,DAVID,77,MIZZU,85,W,-6.5,W,155.0,O
Mar 14, 2014,MIZZU,49,FLA,72,L,-11.5,L,131.5,U
Mar 13, 2014,TEXAM,83,MIZZU,91,W,-5.5,W,127.5,O
Mar 8, 2014,MIZZU,45,TENN,72,L,-10.0,L,136.0,U
Mar 5, 2014,TEXAM,56,MIZZU,57,W,-9.5,L,132.0,U
Mar 1, 2014,MISST,66,MIZZU,85,W,-15.5,W,144.5,O
Mar 21, 2013,MIZZU,72,COLST,84,L,+2.5,L,144.0,O
Mar 15, 2013,MIZZU,62,MISS,64,L,+4.5,L,154.0,U
Mar 14, 2013,TEXAM,50,MIZZU,62,W,-11.0,W,133.0,U
Mar 9, 2013,MIZZU,62,TENN,64,L,+1.5,L,146.5,U
Mar 5, 2013,ARK,63,MIZZU,93,W,-10.0,W,152.0,O
Mar 2, 2013,LSU,76,MIZZU,89,W,-14.0,L,149.0,O
Mar 16, 2012,NORFK,86,MIZZU,84,L,-21.0,L,144.5,O
Mar 10, 2012,BAYLR,75,MIZZU,90,W,-4.0,W,149.5,O
Mar 9, 2012,TEXAS,67,MIZZU,81,W,-5.5,W,144.5,O
Mar 8, 2012,OKST,70,MIZZU,88,W,-11.5,W,143.5,O
Mar 3, 2012,MIZZU,81,TEXTK,59,W,+15.0,W,134.0,O
Mar 17, 2011,MIZZU,63,CINCY,78,L,-1.0,L,141.0,P
Mar 10, 2011,MIZZU,71,TEXAM,86,L,+3.0,L,136.5,O
